id,latitude,longitude,cluster
10601792,39.9747719,32.6921729,242
10601797,39.9621759,32.5771927,182
10601798,39.9539702,32.5908733,125
10601799,39.954515,32.570158,168
10601800,39.9881321,32.5756189,86
10601801,39.942163,32.618569,98
10601802,39.9665578,32.7935168,44
10601803,39.9416287,32.638618,314
10601805,39.9460084,32.6505883,16
10601808,39.9576491,32.5876154,135
10601815,39.9874452,32.5811272,118
10601825,39.9466282,32.5853535,249
10601826,39.950835,32.570394,124
10601828,39.9639075,32.5948276,71
10601830,39.9561974,32.5604976,11
10601831,39.9564637,32.5728669,109
10601832,39.9404474,32.6623784,151
10601835,40.0094223,32.523286,75
10601836,39.9536846,32.6316713,162
10601837,39.9562319,32.5670792,168
10601839,39.951631,32.562682,91
10601840,39.9699685,32.5962835,56
10601843,39.9575098,32.5941972,70
10601844,39.9476347,32.5627457,141
10601845,39.9702614,32.5769513,69
10601847,39.9477433,32.6192672,88
10601848,39.9917908,32.5669466,2
10601852,39.939432,32.6224249,290
10601863,39.9597269,32.5992263,331
10601864,39.958215,32.5912113,70
10601870,39.947913,32.6280829,253
10601871,40.003073,32.611209,265
10601879,39.954908,32.6007778,63
10601880,39.9708711,32.8962847,264
10601885,39.9513042,32.6079616,146
10601887,40.000833,32.6178809,143
10601888,39.9594317,32.5705193,315
10601890,39.9672299,32.5956484,56
10601893,39.9596538,32.5924145,70
10601902,39.9943572,32.5244774,230
10601911,39.950547,32.574052,165
10601915,40.0125524,32.526352,112
10601923,39.9466116,32.5883937,249
10601925,39.9439706,32.593298,77
10601927,40.0100994,32.6230376,189
10601929,39.9950001,32.8600762,121
10601932,39.9532674,32.5980683,63
10601941,39.9723209,32.5757977,69
10601949,39.9886111,32.6258333,276
10601950,39.9593177,32.5770763,182
10601951,39.95133510000001,32.5916291,163
10601956,39.9501376,32.5897666,163
10601959,39.930956,32.8922219,106
10601962,39.9633423,32.6136146,216
10601964,39.8544476,32.424074,335
10601965,39.9432916,32.5988575,326
10601968,39.952156,32.6654214,275
10601972,40.0165792,32.5292654,12
10601977,39.9683658,32.5683826,248
10601982,39.954002,32.571808,109
10601984,39.9556475,32.5599523,11
10601985,39.946579,32.5795157,266
10601986,39.955407,32.5693849,168
10601989,39.985919,32.569888,126
10601990,39.954987,32.5925099,125
10601992,39.9574771,32.5680153,78
10601994,39.952369,32.665878,275
10601999,39.95637199999999,32.556665,11
10602003,39.9748236,32.6133994,18
10602005,39.9674942,32.5956784,56
10602012,39.9605755,32.5905151,270
10602014,39.9607299,32.5825031,156
10602015,39.9705223,32.9453138,211
10602016,39.9442505,32.6416537,101
10602017,39.939051,32.5911043,14
10602018,40.015192,32.534674,34
10602021,39.9854918,32.5676949,126
10602023,39.96130290000001,32.5670459,78
10602024,39.9537958,32.5697553,168
10602025,39.95912,32.575028,315
10602026,39.9737642,32.5770118,69
10602027,39.9364437,32.6139703,245
10602030,39.94648129999999,32.6083901,37
10602031,40.0100539,32.517094,27
10602032,39.964009,32.579413,182
10602034,39.9549739,32.5634657,76
10602039,39.9931485,32.5811061,7
10602040,39.9511592,32.6021582,63
